Running prime number generator program on 30 CPU cores
135745 5714
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/135745, epoch 1, the losses are 105.468 (train). the base losses are 111.931 (train). The time used is 27.255s. 
At iter 47690/135745, epoch 2, the losses are 5.047 (train). the base losses are 111.514 (train). The time used is 3.208s. 
At iter 47700/135745, epoch 2, the losses are 5.077 (train). the base losses are 111.481 (train). The time used is 5.509s. 
At iter 47700/135745, epoch 2, the losses are 4.999 (test). the base losses are 111.110 (test). 
At iter 47710/135745, epoch 2, the losses are 5.013 (train). the base losses are 111.265 (train). The time used is 10.477s. 
At iter 47720/135745, epoch 2, the losses are 5.070 (train). the base losses are 111.768 (train). The time used is 3.737s. 
At iter 47730/135745, epoch 2, the losses are 5.101 (train). the base losses are 112.014 (train). The time used is 2.712s. 
At iter 47740/135745, epoch 2, the losses are 5.120 (train). the base losses are 112.002 (train). The time used is 3.231s. 
At iter 47750/135745, epoch 2, the losses are 5.137 (train). the base losses are 110.946 (train). The time used is 4.063s. 
At iter 47750/135745, epoch 2, the losses are 5.087 (test). the base losses are 110.895 (test). 
At iter 47760/135745, epoch 2, the losses are 5.112 (train). the base losses are 112.029 (train). The time used is 8.448s. 
At iter 47770/135745, epoch 2, the losses are 5.144 (train). the base losses are 111.088 (train). The time used is 1.913s. 
At iter 47780/135745, epoch 2, the losses are 5.011 (train). the base losses are 111.153 (train). The time used is 3.558s. 
At iter 47790/135745, epoch 2, the losses are 5.067 (train). the base losses are 111.543 (train). The time used is 3.424s. 
At iter 47800/135745, epoch 2, the losses are 5.106 (train). the base losses are 111.440 (train). The time used is 3.839s. 
At iter 47800/135745, epoch 2, the losses are 4.998 (test). the base losses are 111.058 (test). 
At iter 47810/135745, epoch 2, the losses are 5.062 (train). the base losses are 112.460 (train). The time used is 13.494s. 
At iter 47820/135745, epoch 2, the losses are 5.088 (train). the base losses are 111.949 (train). The time used is 2.323s. 
At iter 47830/135745, epoch 2, the losses are 5.146 (train). the base losses are 111.759 (train). The time used is 1.316s. 
At iter 47840/135745, epoch 2, the losses are 5.109 (train). the base losses are 111.632 (train). The time used is 4.580s. 
At iter 47850/135745, epoch 2, the losses are 5.193 (train). the base losses are 111.567 (train). The time used is 1.280s. 
At iter 47850/135745, epoch 2, the losses are 4.964 (test). the base losses are 111.196 (test). 
At iter 47860/135745, epoch 2, the losses are 5.054 (train). the base losses are 111.567 (train). The time used is 12.262s. 
At iter 47870/135745, epoch 2, the losses are 5.165 (train). the base losses are 111.993 (train). The time used is 4.447s. 
At iter 47880/135745, epoch 2, the losses are 5.116 (train). the base losses are 111.531 (train). The time used is 2.776s. 
At iter 47890/135745, epoch 2, the losses are 5.054 (train). the base losses are 111.721 (train). The time used is 3.604s. 
At iter 47900/135745, epoch 2, the losses are 5.012 (train). the base losses are 111.620 (train). The time used is 0.873s. 
At iter 47900/135745, epoch 2, the losses are 5.047 (test). the base losses are 111.669 (test). 
At iter 47910/135745, epoch 2, the losses are 5.062 (train). the base losses are 111.786 (train). The time used is 11.881s. 
At iter 47920/135745, epoch 2, the losses are 5.126 (train). the base losses are 112.094 (train). The time used is 1.502s. 
At iter 47930/135745, epoch 2, the losses are 5.161 (train). the base losses are 112.017 (train). The time used is 2.751s. 
At iter 47940/135745, epoch 2, the losses are 4.993 (train). the base losses are 111.662 (train). The time used is 5.470s. 
At iter 47950/135745, epoch 2, the losses are 5.141 (train). the base losses are 112.354 (train). The time used is 3.714s. 
At iter 47950/135745, epoch 2, the losses are 5.165 (test). the base losses are 111.801 (test). 
At iter 47960/135745, epoch 2, the losses are 5.098 (train). the base losses are 112.100 (train). The time used is 10.214s. 
At iter 47970/135745, epoch 2, the losses are 5.107 (train). the base losses are 111.987 (train). The time used is 1.495s. 
At iter 47980/135745, epoch 2, the losses are 5.072 (train). the base losses are 111.889 (train). The time used is 5.028s. 
At iter 47990/135745, epoch 2, the losses are 5.025 (train). the base losses are 111.721 (train). The time used is 0.998s. 
At iter 48000/135745, epoch 2, the losses are 5.150 (train). the base losses are 112.230 (train). The time used is 3.146s. 
At iter 48000/135745, epoch 2, the losses are 5.130 (test). the base losses are 110.901 (test). 
At iter 48010/135745, epoch 2, the losses are 5.170 (train). the base losses are 111.700 (train). The time used is 12.976s. 
At iter 48020/135745, epoch 2, the losses are 5.054 (train). the base losses are 111.230 (train). The time used is 3.553s. 
At iter 48030/135745, epoch 2, the losses are 5.141 (train). the base losses are 111.747 (train). The time used is 2.966s. 
At iter 48040/135745, epoch 2, the losses are 5.106 (train). the base losses are 111.345 (train). The time used is 1.603s. 
At iter 48050/135745, epoch 2, the losses are 5.087 (train). the base losses are 112.085 (train). The time used is 3.214s. 
At iter 48050/135745, epoch 2, the losses are 5.102 (test). the base losses are 112.088 (test). 
At iter 48060/135745, epoch 2, the losses are 5.047 (train). the base losses are 111.348 (train). The time used is 10.551s. 
At iter 48070/135745, epoch 2, the losses are 5.134 (train). the base losses are 110.025 (train). The time used is 5.032s. 
At iter 48080/135745, epoch 2, the losses are 5.209 (train). the base losses are 112.316 (train). The time used is 4.158s. 
At iter 48090/135745, epoch 2, the losses are 5.019 (train). the base losses are 111.526 (train). The time used is 3.419s. 
At iter 48100/135745, epoch 2, the losses are 4.996 (train). the base losses are 111.996 (train). The time used is 6.646s. 
At iter 48100/135745, epoch 2, the losses are 5.032 (test). the base losses are 111.369 (test). 
At iter 48110/135745, epoch 2, the losses are 4.948 (train). the base losses are 111.298 (train). The time used is 10.995s. 
At iter 48120/135745, epoch 2, the losses are 5.160 (train). the base losses are 111.774 (train). The time used is 6.015s. 
At iter 48130/135745, epoch 2, the losses are 5.081 (train). the base losses are 111.768 (train). The time used is 2.693s. 
At iter 48140/135745, epoch 2, the losses are 5.083 (train). the base losses are 111.999 (train). The time used is 3.497s. 
At iter 48150/135745, epoch 2, the losses are 5.082 (train). the base losses are 111.824 (train). The time used is 3.294s. 
At iter 48150/135745, epoch 2, the losses are 5.053 (test). the base losses are 111.818 (test). 
At iter 48160/135745, epoch 2, the losses are 5.072 (train). the base losses are 110.407 (train). The time used is 13.536s. 
At iter 48170/135745, epoch 2, the losses are 5.040 (train). the base losses are 111.478 (train). The time used is 4.155s. 
At iter 48180/135745, epoch 2, the losses are 5.049 (train). the base losses are 111.537 (train). The time used is 1.031s. 
At iter 48190/135745, epoch 2, the losses are 5.087 (train). the base losses are 112.313 (train). The time used is 3.536s. 
At iter 48200/135745, epoch 2, the losses are 5.158 (train). the base losses are 111.747 (train). The time used is 1.414s. 
At iter 48200/135745, epoch 2, the losses are 5.050 (test). the base losses are 110.610 (test). 
At iter 48210/135745, epoch 2, the losses are 5.045 (train). the base losses are 110.676 (train). The time used is 12.834s. 
At iter 48220/135745, epoch 2, the losses are 5.145 (train). the base losses are 111.191 (train). The time used is 0.839s. 
At iter 48230/135745, epoch 2, the losses are 5.017 (train). the base losses are 111.523 (train). The time used is 1.178s. 
At iter 48240/135745, epoch 2, the losses are 5.078 (train). the base losses are 112.049 (train). The time used is 5.029s. 
At iter 48250/135745, epoch 2, the losses are 5.130 (train). the base losses are 111.931 (train). The time used is 5.892s. 
At iter 48250/135745, epoch 2, the losses are 4.997 (test). the base losses are 111.719 (test). 
At iter 48260/135745, epoch 2, the losses are 5.250 (train). the base losses are 111.085 (train). The time used is 14.160s. 
At iter 48270/135745, epoch 2, the losses are 5.109 (train). the base losses are 111.552 (train). The time used is 2.137s. 
At iter 48280/135745, epoch 2, the losses are 5.019 (train). the base losses are 111.105 (train). The time used is 4.754s. 
At iter 48290/135745, epoch 2, the losses are 5.046 (train). the base losses are 111.889 (train). The time used is 4.073s. 
At iter 48300/135745, epoch 2, the losses are 5.108 (train). the base losses are 111.694 (train). The time used is 4.822s. 
At iter 48300/135745, epoch 2, the losses are 5.008 (test). the base losses are 111.486 (test). 
At iter 48310/135745, epoch 2, the losses are 4.996 (train). the base losses are 110.345 (train). The time used is 13.446s. 
At iter 48320/135745, epoch 2, the losses are 5.073 (train). the base losses are 111.395 (train). The time used is 2.727s. 
At iter 48330/135745, epoch 2, the losses are 5.172 (train). the base losses are 112.105 (train). The time used is 1.081s. 
At iter 48340/135745, epoch 2, the losses are 5.095 (train). the base losses are 112.452 (train). The time used is 2.401s. 
At iter 48350/135745, epoch 2, the losses are 4.980 (train). the base losses are 111.055 (train). The time used is 4.418s. 
At iter 48350/135745, epoch 2, the losses are 5.039 (test). the base losses are 111.364 (test). 
At iter 48360/135745, epoch 2, the losses are 5.113 (train). the base losses are 111.561 (train). The time used is 11.104s. 
At iter 48370/135745, epoch 2, the losses are 5.057 (train). the base losses are 111.614 (train). The time used is 3.417s. 
At iter 48380/135745, epoch 2, the losses are 4.953 (train). the base losses are 110.934 (train). The time used is 3.808s. 
At iter 48390/135745, epoch 2, the losses are 5.072 (train). the base losses are 112.200 (train). The time used is 1.518s. 
At iter 48400/135745, epoch 2, the losses are 5.067 (train). the base losses are 111.833 (train). The time used is 3.871s. 
At iter 48400/135745, epoch 2, the losses are 4.981 (test). the base losses are 111.370 (test). 
At iter 48410/135745, epoch 2, the losses are 5.152 (train). the base losses are 111.369 (train). The time used is 10.764s. 
At iter 48420/135745, epoch 2, the losses are 5.092 (train). the base losses are 112.466 (train). The time used is 3.169s. 
At iter 48430/135745, epoch 2, the losses are 5.127 (train). the base losses are 111.706 (train). The time used is 4.505s. 
At iter 48440/135745, epoch 2, the losses are 5.086 (train). the base losses are 112.567 (train). The time used is 3.032s. 
At iter 48450/135745, epoch 2, the losses are 5.062 (train). the base losses are 110.040 (train). The time used is 4.149s. 
At iter 48450/135745, epoch 2, the losses are 5.104 (test). the base losses are 111.344 (test). 
At iter 48460/135745, epoch 2, the losses are 4.956 (train). the base losses are 111.117 (train). The time used is 17.371s. 
At iter 48470/135745, epoch 2, the losses are 5.147 (train). the base losses are 111.410 (train). The time used is 1.615s. 
At iter 48480/135745, epoch 2, the losses are 5.022 (train). the base losses are 110.318 (train). The time used is 3.802s. 
At iter 48490/135745, epoch 2, the losses are 5.122 (train). the base losses are 111.694 (train). The time used is 3.550s. 
At iter 48500/135745, epoch 2, the losses are 5.095 (train). the base losses are 111.759 (train). The time used is 4.097s. 
At iter 48500/135745, epoch 2, the losses are 5.027 (test). the base losses are 110.471 (test). 
At iter 48510/135745, epoch 2, the losses are 5.075 (train). the base losses are 110.810 (train). The time used is 15.521s. 
At iter 48520/135745, epoch 2, the losses are 5.078 (train). the base losses are 111.730 (train). The time used is 4.859s. 
At iter 48530/135745, epoch 2, the losses are 5.110 (train). the base losses are 111.869 (train). The time used is 3.243s. 
At iter 48540/135745, epoch 2, the losses are 5.054 (train). the base losses are 111.771 (train). The time used is 2.763s. 
At iter 48550/135745, epoch 2, the losses are 5.038 (train). the base losses are 111.863 (train). The time used is 2.808s. 
At iter 48550/135745, epoch 2, the losses are 5.001 (test). the base losses are 111.783 (test). 
At iter 48560/135745, epoch 2, the losses are 5.142 (train). the base losses are 112.221 (train). The time used is 13.567s. 
At iter 48570/135745, epoch 2, the losses are 4.988 (train). the base losses are 110.969 (train). The time used is 4.115s. 
